Unnamed: 0,RN (alteragao),Unnamed: 2,Unnamed: 3,e,o,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,PROCEDIMENTO,VIGENCIA,Unnamed: 4,Unnamed: 5,AMB,HCO,T,o],| o,oo,0,VIGENCIA (alteragao),=,I,Unnamed: 10,PROCEDIMENTO (alteragao),Unnamed: 1,==,=.1,PROCEDIMENT!,RN VIGENCIA (alteragao),(alteragao),AMB HCO,] o =,[,],RN (alteragao) i,o.1,AMB o,e o,PAC,T.1,HCO 0,i,3,RN (alteragao) 0,AMB e,CAPITULO,S,N,LN3NIG300d,(oeesaye) NY,VIONIOIA,anv,OH,|,m |,OH o,vd
,,HCO,HSO,,,CRANIO,CABECAE PESCOCO,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,RECONSTRUGCAO CRANIANA OU CRANIOFACIAL,,REF,CRANIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,HCO,HSO,,,CRANIO,CABECA E PESCOCO,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,RETIRADA DE CRANIOPLASTIA,,REF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,HCO,HSO,,,CRANIO,CABECAE PESCOCO,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,TRATAMENTO CIRURGICO DA CRANIOSSINOSTOSE,,REF,CRANIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,HCO,HSO,,,CRANIO,CABECA E PESCOCO,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,TRATAMENTO CIRURGICO DA FRATURA DO CRANIO - AFUNDAMENTO,,REF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,HCO,HSO,,,CRANIO,CABECAE PESCOCO,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,TRATAMENTO CIRURGICO DA OSTEOMIELITE DE CRANIO,,REF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,PALPEBRA,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,ABSCESSO DE PALPEBRA - DRENAGEM,,REF,,AMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,PALPEBRA,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,BIOPSIA DE PALPEBRA,,REF,,AMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,PALPEBRA,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,BLEFARORRAFIA,,REF,,AMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,PALPEBRA,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,CALAZIO - TRATAMENTO CIRURGICO,,REF,,AMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,HCO,HSO,,,PALPEBRA,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,CANTOPLASTIA,,REF,,AMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,HCO,HSO,,,PALPEBRA,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,COLOBOMA - CORREGAO CIRURGICA (COM DIRETRIZ DE UTILIZAGAO),,REF,15,AMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,HCO,HSO,,,PALPEBRA,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,CORRECAO CIRURGICA DE ECTROPIO OU ENTROPIO,,REF,,AMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,HCO,HSO,,,PALPEBRA,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,EPICANTO - CORRECAO CIRURGICA,,REF,,AMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,HCO,HSO,,,PALPEBRA,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,EPILACAO DE CiLIOS POR ELETROLISE,,REF,,AMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,HCO,HSO,,,PALPEBRA,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,FISSURA PALPEBRAL - CORRECAO CIRURGICA,,REF,,AMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,HCO,HSO,,,PALPEBRA,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,LAGOFTALMO - CORRECAO CIRURGICA,,REF,,AMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,HCO,HSO,,,PALPEBRA,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,PALPEBRA - RECONSTRUGAO PARCIAL COM OU SEM RESSECCAO DE TUMOR,,REF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,HCO,HSO,,,PALPEBRA,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,PALPEBRA - RECONSTRUGAO TOTAL COM OU SEM RESSECCAO DE TUMOR,,REF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,HCO,HSO,,,PALPEBRA,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,PTOSE PALPEBRAL - CORREGAO CIRURGICA,,REF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RESSECCAO DE TUMORES PALPEBRAIS,,,,,,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,,HSO,PALPEBRA,,HCO,,,,,,,AMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RETRACAO PALPEBRAL - CORREGAO CIRURGICA,,,,,,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,,HSO,PALPEBRA,,HCO,,,,,,,AMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIMBLEFARO COM OU SEM ENXERTO - CORREGAO CIRURGICA,,,,,,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,,HSO,PALPEBRA,,HCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUPERCILIO - RECONSTRUGAO,,,,,,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,,HSO,PALPEBRA,,HCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUTURA DE PALPEBRA,,,,,,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,,HSO,PALPEBRA,,HCO,,,,,,,AMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TARSORRAFIA,,,,,,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,,HSO,PALPEBRA,,HCO,,,,,,,AMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TELECANTO - CORREGCAO CIRURGICA,,,,,,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,,HSO,PALPEBRA,,HCO,,,,,,,AMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRIQUIASE COM OU SEM ENXERTO,,,,,,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,,HSO,PALPEBRA,,HCO,,,,,,,AMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORRECAO DA ENOFTALMIA,,,,,,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,,HSO,CAVIDADE ORBITARIA,,HCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DESCOMPRESSAO DE ORBITA OU NERVO OTICO,,,,,,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,,HSO,CAVIDADE ORBITARIA,,HCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXENTERACAO DE ORBITA COM OU SEM OSTEOTOMIA,,,,,,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,,HSO,CAVIDADE ORBITARIA,,HCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"EXERESE DE TUMOR COM ABORDAGEM CRANIOFACIAL ONCOLOGICA (TEMPO FACIAL) PALPEBRA, CAVIDADE ORBITARIA E OLHOS",,,,,,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,,HSO,CAVIDADE ORBITARIA,,HCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXERESE OU RESSECCAO DE TUMOR DE ORBITA,,,,,,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,,HSO,CAVIDADE ORBITARIA,,HCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRATURA DE ORBITA - REDUGAO CIRURGICA COM OU SEM ENXERTO OSSEO,,,,,,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,,HSO,CAVIDADE ORBITARIA,,HCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMPLANTE SECUNDARIO DE ORBITA,,,,,,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,,HSO,CAVIDADE ORBITARIA,,HCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MICROCIRURGIA PARA TUMORES ORBITARIOS,,,,,,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,,HSO,CAVIDADE ORBITARIA,,HCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RECONSTITUICAO DE PAREDES ORBITARIAS,,,,,,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,,HSO,CAVIDADE ORBITARIA,,HCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RECONSTRUGAO DA CAVIDADE ORBITAL,,,,,,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,,HSO,CAVIDADE ORBITARIA,,HCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RESSECGAO DE TUMORES DA CAVIDADE ORBITARIA,,,,,,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,,HSO,CAVIDADE ORBITARIA,,HCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,AUTOTRANSPLANTE CONJ UNTIVAL,,,,,HCO HSO,,,,,,,CON UNTIVA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,BIOPSIA DE CONJ UNTIVA,,,,AMB,HCO HSO,,,,,,,CON UNTIVA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,EXERESE DE PTERIGIO,,,,AMB,HCO HSO,,,,,,,CON UNTIVA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,EXERESE DE TUMOR DE CONJ UNTIVA,,,,,HCO HSO,,,,,,,CON UNTIVA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,INFILTRACAO SUBCONJ UNTIVAL,,,,AMB,HCO HSO,,,,,,,CON UNTIVA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,"PLASTICA DE CONJ UNTIVA PARA PTERIGIO, TUMORES OU TRAUMAS",,,,AMB,HCO HSO,,,,,,,CON UNTIVA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,RECONSTITUICAO DE FUNDO DE SACO,,,,,HCO HSO,,,,,,,CON UNTIVA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,SUTURA DE CONJ UNTIVA,,,,AMB,HCO HSO,,,,,,,CON UNTIVA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,CAUTERIZAAO DE CORNEA,,,,AMB,HCO HSO,,,,,,,CORNEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,CERATECTOMIA FOTOTERAPEUTICA (PTK),,,,AMB,HCO HSO,,,,,,,CORNEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,CERATECTOMIA SUPERFICIAL,,,,,HCO HSO,,,,,,,CORNEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,CIRURGIA REFRATIVA - PRK OU LASIK (COM DIRETRIZ DE UTILIZAGAO),,,13.0,AMB,HCO HSO,,,,,,,CORNEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,RADIACAO PARA CROSS LINKING CORNEANO (COM DIRETRIZ DE UTILIZAGAO),,,,AMB,HCO HSO,,,,,,,CORNEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,IMPLANTE DE ANEL INTRAESTROMAL (COM DIRETRIZ DE UTILIZAGAO),,,34.0,AMB,HCO HSO,,,,,,,CORNEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,RECOBRIMENTO CONJ UNTIVAL,,,,AMB,HCO HSO,,,,,,,CORNEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,RETIRADA DE CORPO ESTRANHO DA CORNEA,,,,AMB,HCO HSO,,,,,,,CORNEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,SUTURA DE CORNEA (COM OU SEM HERNIA DE iRIS),,,,,HCO HSO,,,,,,,CORNEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,TARSOCONJ UNTIVOCERATOPLASTIA,,,,,HCO HSO,,,,,,,CORNEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,PARACENTESE DA CAMARA ANTERIOR,,,,AMB,HCO HSO,,,,,,,CAMARA ANTERIOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,RECONSTRUGAO DA CAMARA ANTERIOR,,,,,HCO HSO,,,,,,,CAMARA ANTERIOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,REMOGCAO DE HIFEMA,,,,,HCO HSO,,,,,,,CAMARA ANTERIOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,RETIRADA DE CORPO ESTRANHO DA CAMARA ANTERIOR,,,,,HCO HSO,,,,,,,CAMARA ANTERIOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,CAPSULOTOMIA YAG OU CIRURGICA,,,,AMB,HCO HSO,,,,,,,CRISTALINO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,FACECTOMIA COM LENTE INTRA-OCULAR COM OU SEM FACOEMULSIFICACAO,,,,AMB,HCO HSO,,,,,,,CRISTALINO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,FACECTOMIA SEM IMPLANTE,,,,AMB,HCO HSO,,,,,,,CRISTALINO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,IMPLANTE SECUNDARIO / EXPLANTE DE LENTE INTRA-OCULAR,,,,AMB,HCO HSO,,,,,,,CRISTALINO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,"REMOGAO DE PIGMENTOS DA LENTE INTRA-OCULAR COM YAG LASER, APOS CIRURGIA DE CATARATA",,,,AMB,HCO HSO,,,,,,,CRISTALINO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,BIOPSIA DE TUMOR VIA PARS PLANA,,,,,HCO HSO,,,,,,,CORPO VITREO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,BIOPSIA DE VITREO VIA PARS PLANA,,,,,HCO HSO,,,,,,,CORPO VITREO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,ENDOLASER/ENDODIATERMIA,,,,,HCO HSO,,,,,,,CORPO VITREO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,IMPLANTE DE SILICONE INTRAVITREO,,,,,HCO HSO,,,,,,,CORPO VITREO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,INFUSAO DE PERFLUOCARBONO,,,,,HCO HSO,,,,,,,CORPO VITREO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,TRATAMENTO OCULAR QUIMIOTERAPICO COM ANTIANGIOGENICO (COM DIRETRIZ DE UTILIZAGAO),,74.0,,AMB,HCO HSO,,,,,,,CORPO VITREO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,MEMBRANECTOMIA EPIOU SUB-RETINIANA,,,,,HCO HSO,,,,,,,CORPO VITREO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,RETIRADA DE CORPO ESTRANHO,,,,,HCO HSO,,,,,,,CORPO VITREO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,RETIRADA DE OLEO DE SILICONE,,,,AMB,HCO HSO,,,,,,,CORPO VITREO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,TROCA FLUIDO GASOSA,,,,,HCO HSO,,,,,,,CORPO VITREO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,VITRECTOMIA A CEU ABERTO - CERATOPROTESE,,,,,HCO HSO,,,,,,,CORPO VITREO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VITRECTOMIA ANTERIOR,,,,,,,,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,HSO REF,,HCO,,,,,,,CORPO VITREO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VITRECTOMIA VIAS PARS PLANA,,,,,,,,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,HSO REF,,HCO,,,,,,,CORPO VITREO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOPSIA DE ESCLERA,,,AMB,,,,,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,HSO REF,,HCO,,,,,,,ESCLERA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENXERTO DE ESCLERA,,,,,,,,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,HSO REF,,HCO,,,,,,,ESCLERA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUTURA DE ESCLERA,,,,,,,,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,HSO REF,,HCO,,,,,,,ESCLERA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENUCLEAGAO OU EVISCERAGAO COM OU SEM IMPLANTE,,,,,,,,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,REF HSO,,HCO,,,,,,,BULBO OCULAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INJECAO RETROBULBAR,,,,,,,,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,HSO REF,,HCO,,,,,,,BULBO OCULAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RECONSTITUICAO DE GLOBO OCULAR COM LESAO DE ESTRUTURAS INTRA-OCULARES,,,,,,,,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,HSO REF,,HCO,,,,,,,BULBO OCULAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOPSIA DE iRIS E CORPO CILIAR,,,AMB,,,,,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,HSO REF,,HCO,,,,,,,iRIS E CORPO CILIAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CICLOTERAPIA ANTIGLAUCOMATOSA,,,AMB,,,,,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,HSO REF,,HCO,,,,,,,iRIS E CORPO CILIAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRURGIAS FISTULIZANTES ANTIGLAUCOMATOSAS COM OU SEM IMPLANTES DE DRENAGEM,,,,,,,,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,HSO REF,,HCO,,,,,,,iRIS E CORPO CILIAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIRURGIA ANTIGLAUCOMATOSA VIA ANGULAR COM IMPLANTE DE STENT DE DRENAGEM POR TECNICA MINIMAMENTE INVASIVA (COM DIRETRIZ DE UTILIZAGAO),473/2021 08/11/2021,,,,,149.0,,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,HSO REF,,HCO,,,,,,,iRIS E CORPO CILIAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRENAGEM DE DESCOLAMENTO DE COROIDE,,,,,,,,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,HSO REF,,HCO,,,,,,,iRIS E CORPO CILIAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FIXACAO ESCLERAL OU IRIANA DE LENTE INTRA-OCULAR (EXCETO PARA CORREGCAO ISOLADA DE DISTURBIOS DE REFRAGAQ),,,,,,,,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,HSO REF,,HCO,,,,,,,iRIS E CORPO CILIAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FOTOTRABECULOPLASTIA (LASER),,,AMB,,,,,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,HSO REF,,HCO,,,,,,,iRIS E CORPO CILIAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GONIOTOMIA OU TRABECULOTOMIA,,,AMB,,,,,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,HSO REF,,HCO,,,,,,,iRIS E CORPO CILIAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRIDECTOMIA (LASER OU CIRURGICA),,,AMB,,,,,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,HSO REF,,HCO,,,,,,,iRIS E CORPO CILIAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRIDOCICLECTOMIA,,,,,,,,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,HSO REF,,HCO,,,,,,,iRIS E CORPO CILIAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SINEQUIOTOMIA (LASER OU CIRURGICA),,,AMB,,,,,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,HSO REF,,HCO,,,,,,,iRIS E CORPO CILIAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOPSIA DE MUSCULOS,,,,,,MUSCULOS,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,HSO,,,HCO,,,,,,,,,,,,,,,,,,AMB,,,,,,,,,,,,,,,,,,,,,,,,,
CIRURGIA COM SUTURA AJ USTAVEL,,,,,,MUSCULOS,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,HSO,,,HCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESTRABISMO CICLO VERTICAL/TRANSPOSICAO,,,,,,MUSCULOS,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,HSO,,,HCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESTRABISMO HORIZONTAL,,,,,,MUSCULOS,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,HSO,,,HCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INJECAO OCULAR DE TOXINA BOTULINICA,,,,,,MUSCULOS,OLHOS,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,HSO,,,HCO,,,,,,,,,,,,,,,,,,AMB,,,,,,,,,,,,,,,,,,,,,,,,,
